Radius_km	Time_Myr	Dynamo_start_Myr	Dynamo_duration_Myr
483	1.7150522	5.1560292	18.140837
36	2.0917919	0	0
198	1.0862173	0	0
86	0.26658249	0	0
236	0.032129694	4.3932137	1.2025485
224	1.8760227	0	0
269	1.7689173	4.5157051	3.1354766
432	0.013974594	5.0329704	13.903782
258	0.29614708	4.4830465	2.5222583
481	0.21452734	5.153697	17.969372
390	1.2244967	4.9205551	10.651715
354	1.2554243	4.8130145	8.1216526
326	1.7663395	4.7210121	6.3499622
200	0.5528571	0	0
192	0.019878805	0	0
117	0.82417917	0	0
246	1.8942235	4.341886	1.8937917
379	0.88773674	4.886754	9.8505745
307	1.5524954	4.6625347	5.2262011
325	1.4898041	4.7219925	6.2834158
128	1.4464531	0	0
447	1.8570722	5.0418224	15.149431
96	0.29031411	0	0
439	0.74744737	5.0500083	14.469984
500	1.0890272	5.1988993	19.586826
259	0.93265241	4.4878702	2.5781741
101	1.918952	0	0
479	0.20073846	5.1500497	17.80019
112	1.363464	0	0
358	0.18908377	4.8260007	8.3895702
232	0.31950837	4.3739538	0.92689848
487	0.12153476	5.168932	18.479189
254	1.4351083	4.4664903	2.2967606
168	1.0436277	0	0
245	0.54683834	4.4301434	1.771524
447	0.79338592	5.071918	15.124718
79	0.79819465	0	0
491	2.0213065	4.73491	19.224194
355	1.5136245	4.8178439	8.1885185
77	1.5320987	0	0
383	0.30571073	4.8999634	10.138877
251	0.78676295	4.4558434	2.1250811
491	1.0970727	5.1762805	18.819143
274	1.8199034	4.5206141	3.4197688
237	0.81520492	4.3976479	1.2688851
473	2.0574968	4.7538767	17.641651
301	0.043498695	4.6415172	4.8856196
467	2.0046344	4.8032856	17.07584
182	0.9192282	0	0
386	0.74078274	4.9078207	10.35729
484	1.753975	5.1586323	18.22757
96	1.555648	0	0
133	0.8125577	0	0
78	1.77589	0	0
422	1.6330075	5.0046835	13.104957
392	1.8412818	4.9009118	10.820402
240	1.5307215	4.4082837	1.46276
219	0.89552516	0	0
302	0.7141844	4.646565	4.9419332
104	1.0010041	0	0
203	1.2549374	0	0
312	1.9327669	4.5464015	5.6361995
496	1.364542	5.1899972	19.245626
130	1.2991329	0	0
400	1.6901462	4.9476395	11.400665
399	1.9582337	4.7803898	11.472525
453	0.65461314	5.0862231	15.61993
395	0.35795566	4.9322338	11.023303
86	1.0182236	0	0
277	0.23151328	4.5573373	3.5635343
317	1.3252975	4.6952467	5.8062563
55	1.9369328	0	0
225	0.57841486	4.3442035	0.38727951
277	1.8239304	4.5334344	3.5835891
105	0.3037194	0	0
375	0.80927634	4.877574	9.5652399
378	2.0175364	4.3851213	10.25561
284	0.30103689	4.580255	3.9446626
274	1.9963942	4.2666526	3.6545205
422	1.9137537	4.9297462	13.172541
263	0.46777973	4.5023141	2.7995753
65	0.85786808	0	0
126	0.075206272	0	0
167	0.79172456	0	0
483	1.4960221	5.1580143	18.139143
375	0.084260784	4.8764329	9.5650005
402	0.18268366	4.9524255	11.551497
262	1.100715	4.4996638	2.7442827
447	0.56806105	5.0721159	15.124629
193	1.4979411	0	0
323	1.0769781	4.716054	6.1628189
305	0.41917145	4.6570306	5.1120687
480	1.9658796	4.9809623	18.033617
496	1.0613499	5.1887808	19.245884
119	0.030785287	0	0
98	0.34587324	0	0
359	0.25718331	4.8306832	8.4571609
174	0.8328687	0	0
252	1.7291168	4.4547734	2.1861076
172	0.092198439	0	0
473	1.2929674	5.1342335	17.292963
314	0.81533122	4.6878271	5.6304293
364	0.51629251	4.8433661	8.7975273
230	0.12738438	4.3670888	0.78127337
332	1.5069866	4.7464461	6.7111449
55	0.61123562	0	0
332	1.9498523	4.580431	6.8618317
191	1.8726003	0	0
87	0.27128866	0	0
344	1.6021165	4.784163	7.4679513
383	1.9233546	4.801518	10.227205
466	2.0621593	4.776587	17.018473
264	0.39470157	4.50635	2.8546958
295	1.8946055	4.5473366	4.6162024
121	0.81727433	0	0
463	0.80802971	5.1097169	16.452349
317	2.0614102	4.7844911	5.7388253
301	0.6171478	4.6418247	4.8854933
471	1.2720455	5.1313062	17.124401
246	1.2703141	4.433795	1.8313675
178	1.3091596	0	0
281	0.5664379	4.5701962	3.7809877
196	1.9392409	0	0
393	0.3957842	4.9268904	10.87402
460	0.094139501	5.1027808	16.201889
102	1.2115877	0	0
333	0.17857374	4.7494421	6.7728481
205	1.2242342	0	0
465	0.79970074	5.1165967	16.620308
125	2.0471647	0	0
256	1.0003129	4.4748821	2.410233
430	1.3359635	5.0280995	13.743187
362	1.293299	4.8372998	8.6604977
262	0.045462884	4.4989872	2.744576
252	0.87392312	4.4583483	2.1828685
357	2.0000639	4.4613843	8.6624184
235	0.16909371	4.3883038	1.1353827
285	1.9508022	4.3885827	4.179584
96	0.9634881	0	0
476	1.3083715	5.1419239	17.546568
185	0.37492621	0	0
491	1.5901767	5.1777434	18.819115
321	0.27869317	4.7086744	6.0432653
352	1.5239264	4.8079228	7.9894624
200	1.9256045	0	0
406	0.14236894	4.9624372	11.857054
69	0.044106822	0	0
214	0.0096546356	0	0
357	1.3985512	4.824851	8.3223581
176	1.0702579	0	0
176	1.9124961	0	0
371	1.7570236	4.861228	9.2874689
238	0.223654	4.4004865	1.3342347
122	1.492853	0	0
145	2.0076811	0	0
158	1.1702645	0	0
399	1.6930176	4.9419632	11.325211
450	1.3285245	5.0770459	15.371727
467	1.9813625	4.8991714	16.984055
234	1.4106802	4.3822646	1.0671453
77	1.2707274	0	0
83	0.93473357	0	0
180	0.26676372	0	0
271	0.72059524	4.5339818	3.2373204
48	1.3649195	0	0
396	2.065629	4.8284254	11.202222
453	0.017453847	5.0859976	15.619964
331	0.97638834	4.741138	6.6494069
475	1.2007974	5.1392713	17.462105
209	1.4092042	0	0
69	0.050787553	0	0
434	1.6798471	5.0361161	14.065779
163	0.28511521	0	0
240	0.96855575	4.4092369	1.4627066
401	1.1242268	4.9499307	11.475422
67	1.2677029	0	0
323	0.83012325	4.7155838	6.1628828
453	0.19329421	5.0845685	15.619928
132	0.93405938	0	0
110	0.60158259	0	0
212	1.1396496	0	0
170	1.0141457	0	0
155	0.64291185	0	0
267	0.75344753	4.5175424	3.019002
384	0.96020651	4.9015317	10.2117
359	0.17098252	4.828114	8.4570808
235	1.7124155	4.3857884	1.1355376
199	0.82870853	0	0
303	0.88262987	4.6496453	4.998528
140	0.96096247	0	0
338	0.50145698	4.7658787	7.0857821
214	0.46885744	0	0
357	1.9709152	4.5917335	8.5369892
490	1.9931563	4.9105783	18.969391
355	0.6681596	4.8166704	8.1884499
237	0.080521762	4.3966613	1.2690187
389	2.0378456	4.5031605	10.966836
141	1.8557142	0	0
144	0.83049631	0	0
358	1.2213928	4.8274441	8.3895922
459	1.5346266	5.0994105	16.118553
111	0.17566074	0	0
289	0.78301817	4.5983849	4.2185431
469	0.37075451	5.1240416	16.956226
361	0.79541677	4.8343544	8.592412
356	0.91622102	4.8189898	8.2552385
495	0.60837865	5.1859818	19.159893
113	0.96927065	0	0
435	1.7156955	5.0399399	14.147659
34	0.13249648	0	0
283	0.99217308	4.5767336	3.8899727
493	1.941925	5.0705476	19.08746
138	0.68781298	0	0
92	0.73577917	0	0
148	1.392857	0	0
316	0.76235002	4.693594	5.7473879
341	1.7428348	4.7696271	7.2796025
484	1.0891082	5.161437	18.224461
43	0.88182592	0	0
159	0.45400041	0	0
197	0.60787076	0	0
119	1.8542736	0	0
67	0.12449487	0	0
411	1.7205245	4.9747963	12.244509
67	1.0366857	0	0
468	0.38085908	5.1241636	16.87236
251	0.47471389	4.4539661	2.1251588
204	1.7169831	0	0
134	0.10994802	0	0
61	1.2714208	0	0
270	0.64759219	4.5302491	3.1828103
397	1.750371	4.9331822	11.176897
276	0.62593472	4.5523767	3.5092468
451	1.2593967	5.0820889	15.454788
454	1.9563643	4.9396753	15.833468
174	0.056279935	0	0
371	2.0393894	4.5743732	9.5558147
160	1.1721509	0	0
187	1.3530509	0	0
316	1.617059	4.6915808	5.7476006
284	1.5542727	4.5826335	3.944571
347	0.18224333	4.792943	7.6618624
156	0.02280353	0	0
140	0.18451439	0	0
317	1.9493147	4.5247717	5.9641218
345	1.6970332	4.786068	7.5338326
456	1.4329089	5.0922561	15.868689
184	1.086872	0	0
411	0.54774308	4.9764957	12.242472
407	0.058509409	4.9665756	11.933727
147	1.7373307	0	0
449	0.35555103	5.0772057	15.289742
368	0.79749912	4.8561997	9.0737591
248	0.079940178	4.4432898	1.9503617
232	0.64747745	4.3757644	0.9269681
103	0.26960313	0	0
81	2.0536263	0	0
144	1.0718889	0	0
497	1.1283427	5.1907129	19.331768
364	1.2049488	4.8428044	8.7975998
285	1.1782	4.5851011	3.9991598
342	0.0064899023	4.7787538	7.3394895
475	1.0991553	5.1394553	17.461962
235	0.77569276	4.3873668	1.1353002
459	1.7246102	5.0974874	16.120476
41	2.0783939	0	0
161	0.80101377	0	0
260	0.78986514	4.4919052	2.6339221
202	0.49036762	0	0
364	0.45799124	4.844595	8.7974195
246	0.64944422	4.4331503	1.8315248
216	1.1496807	0	0
174	0.97195387	0	0
72	0.41115016	0	0
382	1.2400154	4.8982296	10.066543
80	0.93171108	0	0
88	1.1036291	0	0
101	0.093377553	0	0
197	1.2276084	0	0
461	1.5890635	5.1068926	16.285938
253	1.2137451	4.4618602	2.2400656
140	0.43472433	0	0
381	1.2466795	4.8950534	9.9943008
493	1.092056	5.1828027	18.990376
128	1.6811999	0	0
434	1.6383762	5.0369229	14.065199
281	1.318509	4.5696397	3.7811036
247	0.10253477	4.4387746	1.8910275
369	0.14428699	4.8591337	9.143054
395	0.41098139	4.9331255	11.023123
308	1.8600688	4.6248512	5.3202057
276	0.25759774	4.552887	3.5092564
464	1.9869627	4.8655343	16.757933
373	1.378548	4.8700857	9.4235229
160	1.4644737	0	0
346	0.73548412	4.7883863	7.5970421
132	0.950863	0	0
335	1.1652793	4.7552881	6.8974533
453	0.92374325	5.0866313	15.619909
36	2.0145881	0	0
336	0.49995357	4.7579074	6.9599786
104	1.7083809	0	0
88	1.8548139	0	0
213	1.3576417	0	0
387	0.12082107	4.9122939	10.430828
199	0.39657536	0	0
428	1.7384287	5.02001	13.585272
496	1.4166656	5.1886177	19.245718
94	0.73717719	0	0
60	0.36247757	0	0
193	0.77340454	0	0
305	0.60253006	4.6575971	5.1119027
203	0.90315372	0	0
336	1.4463177	4.7596397	6.9599333
496	1.8450149	5.1672611	19.26362
306	1.3107654	4.6599083	5.1690397
421	1.3969336	5.0038052	13.025833
199	1.2484987	0	0
428	0.56911016	5.0223689	13.58276
336	1.0997823	4.7573919	6.9598513
486	0.44818699	5.1665335	18.39373
272	1.73648	4.5318928	3.295589
203	0.90080851	0	0
97	0.87464958	0	0
443	0.3494285	5.0618262	14.796953
242	0.055842273	4.4171305	1.588161
313	1.7828391	4.6743131	5.5808845
213	0.39245152	0	0
214	1.7815912	0	0
451	1.5378312	5.0795178	15.454868
44	1.9149954	0	0
134	1.2997988	0	0
64	1.8144357	0	0
120	0.63660043	0	0
335	2.0873311	5.128242	6.6112819
335	1.2901169	4.7541432	6.8973832
293	0.75577831	4.6145773	4.4390125
409	0.93286079	4.9728384	12.08776
99	0.27616441	0	0
409	0.65351963	4.9731398	12.08777
54	0.25480855	0	0
484	0.032523464	5.1620913	18.224327
411	0.047713291	4.9786854	12.242723
127	1.025704	0	0
237	0.2253083	4.3977389	1.2688518
469	1.9330022	5.0241871	17.044079
222	1.2235949	4.3292422	0.1228137
391	1.3616806	4.9225268	10.725567
229	0.71102893	4.3625178	0.70652151
295	0.72676635	4.6221571	4.5498657
471	1.9206849	5.0493035	17.193642
293	0.74163347	4.6128564	4.4390063
110	1.4972327	0	0
370	1.0750908	4.8635497	9.2130566
51	0.72309625	0	0
228	1.5881374	4.3559322	0.62943935
313	1.1580429	4.6842222	5.5720701
416	0.36568657	4.9912024	12.632001
111	0.74922031	0	0
498	2.0969882	5.3086185	19.347511
61	1.1567066	0	0
36	1.591674	0	0
135	1.4848125	0	0
454	0.85581172	5.0872765	15.702911
264	1.4698238	4.5061779	2.8546319
324	0.080415189	4.7201996	6.2231483
98	0.69117677	0	0
296	1.6579199	4.6227794	4.606339
478	1.6787901	5.1464825	17.715446
272	0.94519794	4.5383086	3.2915812
48	0.075315721	0	0
498	1.3823839	5.192656	19.417191
430	2.0237467	4.5173459	14.223402
438	0.7438423	5.0478764	14.389206
365	0.64940506	4.8464007	8.8662777
77	1.5410594	0	0
22	1.0121859	0	0
244	2.0970683	5.3114834	1.5983467
353	0.096888557	4.8111005	8.0554371
329	1.4625764	4.7368479	6.5264807
398	1.2358238	4.9410391	11.248178
419	0.2450278	4.9993463	12.86813
86	0.74217242	0	0
184	0.73969632	0	0
99	0.1951565	0	0
472	0.18688898	5.1312451	17.209009
297	1.5651493	4.6278682	4.661346
60	0.71726173	0	0
383	1.6630436	4.8990884	10.139524
25	1.9423972	0	0
461	1.2037232	5.1055036	16.28587
117	1.2118397	0	0
495	0.39007431	5.1886625	19.159966
241	0.56704754	4.4122558	1.52565
365	0.64403945	4.8485899	8.8662777
280	0.37191695	4.5675969	3.7266259
241	0.16727628	4.4124875	1.5257235
496	0.25387111	5.1908364	19.245859
304	1.5014074	4.6526256	5.0551162
45	0.72162312	0	0
385	0.83369988	4.9040284	10.28443
462	0.51227593	5.1081266	16.369045
356	1.8500481	4.7916074	8.2814198
343	1.0025071	4.7815671	7.403523
458	1.7600455	5.0953083	16.039602
460	1.1491455	5.103694	16.201721
164	1.5582243	0	0
422	1.0182937	5.0077243	13.104891
467	1.1748385	5.1205096	16.787998
47	0.69084418	0	0
78	1.7368518	0	0
122	0.08705581	0	0
480	0.84441972	5.1524558	17.884964
401	1.3990221	4.9510021	11.475227
353	1.1082993	4.8112307	8.0555019
292	1.6551445	4.6082454	4.3844466
84	1.8955481	0	0
492	1.3306438	5.1796989	18.904957
270	0.12308578	4.5283704	3.1828251
456	0.6356737	5.093576	15.868992
353	1.5630031	4.8099113	8.0554848
148	1.3077935	0	0
388	0.77394807	4.9152145	10.504207
146	0.48506275	0	0
33	2.0414596	0	0
493	1.3371005	5.1819086	18.990765
242	1.1287552	4.4160013	1.588068
395	1.6986622	4.9313817	11.02453
477	1.3477502	5.1461258	17.630606
424	1.7574689	5.0080314	13.267649
169	1.5607139	0	0
495	1.9655318	5.0173607	19.306837
117	1.4880495	0	0
394	1.9451447	4.7973847	11.069048
70	0.65163213	0	0
401	0.77969331	4.9488111	11.475153
389	1.9033917	4.8484988	10.639263
82	0.21353702	0	0
377	1.9370102	4.7591619	9.8180609
450	1.8167707	5.0633817	15.3836
134	1.7598015	0	0
243	0.044135362	4.4203401	1.6497645
325	1.8554019	4.6892996	6.3147345
486	1.5035779	5.1670828	18.393639
210	0.76511329	0	0
180	1.1017901	0	0
347	0.23403306	4.7919111	7.6615686
284	2.0554309	4.6968293	3.8601327
163	1.9221574	0	0
64	0.30667385	0	0
31	2.0044227	0	0
303	1.8291763	4.6240115	5.0198083
362	0.27225631	4.8372841	8.6605358
169	2.0532835	0	0
76	0.025551101	0	0
283	0.87785554	4.5768876	3.8900599
158	1.8161494	0	0
216	0.34472844	0	0
274	1.6743672	4.5447178	3.401545
33	0.43908578	0	0
322	1.5672956	4.7138653	6.1028976
54	0.12411945	0	0
242	1.2607058	4.4172368	1.5880828
269	0.030966319	4.5247159	3.1282969
212	0.62932652	0	0
299	1.6694257	4.6343231	4.7740936
160	1.8387242e-05	0	0
72	0.91019374	0	0
129	1.9073951	0	0
244	0.90612566	4.4250169	1.7108917
254	1.3240908	4.4665289	2.2967315
396	0.65120113	4.9366584	11.098227
136	0.064091161	0	0
424	0.64921302	5.0110593	13.263474
295	0.72097087	4.6215992	4.5499868
296	1.2549716	4.6238403	4.6055784
499	1.6776217	5.197032	19.502583
385	1.7523589	4.9005637	10.288363
482	0.88152128	5.1549773	18.053864
294	0.69788843	4.6189275	4.4942651
209	0.78190118	0	0
158	0.66888219	0	0
425	0.43161097	5.0156693	13.343113
113	1.7113154	0	0
376	1.2171221	4.87852	9.6360083
128	0.57630491	0	0
190	1.4960797	0	0
499	0.5296455	5.1978893	19.501886
380	0.93443578	4.8904967	9.9221706
350	1.2490137	4.8008575	7.8577585
66	1.160594	0	0
473	1.7759364	5.130487	17.298023
30	1.1049103	0	0
398	1.655826	4.9421906	11.248901
116	1.4942218	0	0
268	0.43626636	4.5214667	3.0737996
51	1.9906901	0	0
356	1.7004999	4.8194175	8.2568169
290	1.0831829	4.6030512	4.2734814
428	1.8369541	5.0024323	13.600716
363	1.6114908	4.8421221	8.7292223
247	1.3872334	4.4383283	1.8911424
478	1.885607	5.1013274	17.753658
317	0.29728511	4.6958685	5.8062449
409	2.0571113	4.7514901	12.291027
90	1.4817884	0	0
113	0.48859736	0	0
219	0.95206583	0	0
75	0.53191668	0	0
233	0.6576851	4.3794198	0.99760103
443	1.3268702	5.0610638	14.797119
183	1.0996168	0	0
487	1.2075772	5.1673627	18.478783
324	1.8821236	4.6648903	6.2725401
409	0.18680644	4.9705343	12.087932
261	0.15853383	4.4929738	2.6893115
346	0.046162549	4.7895746	7.5968132
94	1.2543616	0	0
409	0.93110728	4.9714065	12.087776
44	1.287052	0	0
176	1.1352885	0	0
349	0.1415074	4.7986326	7.7921782
79	1.5789769	0	0
247	0.53715992	4.4385805	1.8910394
163	0.32937938	0	0
130	1.0282991	0	0
215	1.5224701	0	0
155	0.12527116	0	0
278	1.7685937	4.5500269	3.6253557
427	0.83785915	5.0205522	13.502457
154	1.15906	0	0
86	0.57779825	0	0
245	1.7076269	4.4269547	1.7730103
206	1.2241168	0	0
235	0.21854347	4.3864202	1.1352921
491	1.0715796	5.1764045	18.819019
62	0.48087266	0	0
32	0.40352952	0	0
65	1.7291926	0	0
232	1.4012781	4.3734846	0.92686176
115	0.2503933	0	0
358	0.21373789	4.8267117	8.3895931
438	0.79653174	5.0490956	14.389193
251	0.54079622	4.4544721	2.1252437
203	0.71288651	0	0
232	0.13303295	4.3733406	0.92693806
105	1.0616956	0	0
361	0.65553564	4.8347054	8.5925722
420	0.67585397	5.0024066	12.946445
255	0.04697689	4.4697537	2.3535104
155	1.2528696	0	0
479	0.43660673	5.1488218	17.800488
127	1.913805	0	0
363	0.46091136	4.8418598	8.7289419
264	1.2604737	4.5062566	2.8546519
29	0.60560858	0	0
316	1.5388428	4.6939502	5.7475801
208	0.97604865	0	0
121	0.97051525	0	0
152	0.14286138	0	0
49	0.65410489	0	0
336	1.0234374	4.7576394	6.9599519
401	0.16636756	4.9501562	11.475438
412	1.4792526	4.9799151	12.320089
381	1.741944	4.8908648	9.9975071
350	0.41156894	4.8011751	7.8577785
114	1.9916286	0	0
283	0.65792066	4.5780177	3.8898835
233	1.6280514	4.3787723	0.99748564
340	1.8002511	4.7580304	7.2232394
172	1.535615	0	0
377	0.30504432	4.8834033	9.7071972
131	0.46678916	0	0
184	1.8775786	0	0
105	1.4386805	0	0
275	1.3088617	4.5474567	3.4548101
390	1.6974367	4.9187226	10.652586
411	1.8103433	4.9631486	12.25399
68	0.086412981	0	0
225	0.12631334	4.3428512	0.38780928
238	1.9399643	4.1986837	1.4293647
203	0.061984282	0	0
261	0.11600611	4.4942822	2.6892848
446	0.82921576	5.0684724	15.042938
47	1.4084932	0	0
113	0.78442216	0	0
443	1.8617283	5.0311475	14.824017
222	1.1441071	4.3294563	0.12277269
27	1.5520849	0	0
419	0.75276804	4.9989619	12.868086
204	1.2507875	0	0
84	0.37120071	0	0
29	1.9828513	0	0
383	1.3187072	4.8984895	10.139025
332	0.4195379	4.7462816	6.7110376
288	1.8279146	4.5716596	4.1854701
230	1.991673	0	0
244	0.45683876	4.4272003	1.7109528
312	1.4779381	4.6812239	5.5139542
451	1.2254196	5.0812078	15.454569
412	0.20530196	4.9791656	12.319715
76	2.0821874	0	0
213	1.6274534	0	0
380	2.0480816	4.5862508	10.208218
56	0.3577731	0	0
446	0.66695195	5.0690055	15.04282
172	0.0028153094	0	0
161	1.6939365	0	0
103	0.1512076	0	0
347	1.037377	4.7939806	7.661684
128	1.9155424	0	0
477	1.2021518	5.1458697	17.630569
58	1.9624426	0	0
101	2.0397184	0	0
376	0.36733952	4.8784828	9.6360073
216	0.24703594	0	0
421	0.43068409	5.0028892	13.025827
90	1.2885618	0	0
117	1.7824386	0	0
104	1.3918771	0	0
370	0.44014248	4.8611059	9.2130117
66	1.0316213	0	0
194	0.48489019	0	0
275	0.043968607	4.5471296	3.4547634
498	1.219763	5.1935568	19.41703
332	1.7795049	4.7382474	6.7184367
472	1.2254422	5.1327639	17.208939
442	0.57829648	5.0587416	14.714831
137	0.40919656	0	0
26	2.0114064	0	0
359	1.4713532	4.8309922	8.4571877
412	0.42665672	4.9797587	12.320082
266	0.096173622	4.5145597	2.9644442
211	1.2264659	0	0
295	0.34760517	4.62078	4.550005
478	1.8157026	5.1342635	17.725622
471	1.861581	5.1021113	17.149445
174	0.023672247	0	0
135	0.91203761	0	0
281	1.4693515	4.5710063	3.7811389
148	1.6744418	0	0
163	0.14368682	0	0
197	2.0195308	0	0
207	0.83417869	0	0
285	2.0814302	5.0447798	3.6764936
93	0.58362132	0	0
214	0.72156787	0	0
375	1.7643708	4.8710985	9.5701342
139	0.18604435	0	0
174	0.36768916	0	0
35	0.10833916	0	0
403	0.79154313	4.9551244	11.627295
74	0.94889557	0	0
147	0.90521848	0	0
151	0.80200768	0	0
488	0.82740653	5.1693754	18.564438
257	1.8153026	4.4562879	2.4837537
436	2.0993028	5.3468046	14.009953
116	1.808296	0	0
418	1.8332465	4.9779477	12.805567
269	0.75309575	4.5255642	3.128077
192	1.3141221	0	0
323	0.13637739	4.7180643	6.1629133
405	1.4489136	4.9596047	11.780128
116	0.89278764	0	0
89	0.79409158	0	0
99	1.9029013	0	0
90	0.14818761	0	0
51	1.9115856	0	0
340	0.043324575	4.770534	7.2121043
492	1.6740403	5.1780457	18.905661
320	1.2603586	4.7067289	5.9836874
338	1.6529249	4.7648849	7.08605
349	0.12616628	4.7981281	7.7921629
313	1.5600492	4.6816711	5.5721312
118	1.6348077	0	0
310	0.40232298	4.6719279	5.3983665
332	0.039318927	4.7459779	6.7109237
245	0.90675002	4.4285607	1.7713213
54	0.38220361	0	0
61	0.58851123	0	0
391	1.4576899	4.921658	10.725552
342	0.98959929	4.7786503	7.3394613
331	1.5144786	4.7420835	6.6493568
254	0.29572114	4.4674954	2.2970419
137	1.2704515	0	0
24	0.56841034	0	0
334	0.58533382	4.7517586	6.8352709
305	0.83503276	4.6565652	5.1118846
329	1.1514275	4.7372274	6.5264311
447	1.6383544	5.0700879	15.124771
257	0.43439999	4.4771733	2.4663167
215	1.347788	0	0
369	0.44427767	4.8603959	9.1434422
47	0.92301351	0	0
492	1.5087208	5.179193	18.905092
167	1.8738228	0	0
419	0.99212795	4.9974198	12.867964
425	0.75703251	5.0136766	13.343019
253	0.63616151	4.4623275	2.2399936
421	0.26579127	5.0028892	13.025827
453	1.9953847	4.7911716	15.888004
155	0.73222965	0	0
145	0.15706816	0	0
220	1.4939659	0	0
118	0.28604141	0	0
290	0.36915281	4.6036067	4.2732968
195	0.45221034	0	0
119	1.7830453	0	0
368	0.35359305	4.8561678	9.0738134
191	0.087139562	0	0
54	0.83383727	0	0
369	1.3082986	4.8588672	9.1431065
217	1.031894	0	0
385	0.026502069	4.9058127	10.284389
317	1.4259149	4.6961131	5.806211
244	0.019705441	4.4267449	1.7108817
237	1.4066385	4.3960118	1.269042
94	1.7133448	0	0
209	0.58547318	0	0
333	0.89097238	4.7473574	6.773056
134	1.391837	0	0
418	0.27161667	4.9954829	12.789183
181	0.28635654	0	0
141	0.027816901	0	0
24	1.2236358	0	0
415	0.87855405	4.9893656	12.554156
477	0.39120448	5.1450534	17.630568
482	2.0314171	4.6634626	18.508884
497	0.57948303	5.1909776	19.331976
24	0.059104007	0	0
228	1.4080633	4.3586826	0.6297965
463	0.81417197	5.1099167	16.45224
428	1.3966123	5.0224886	13.582679
48	0.35957921	0	0
324	0.86388361	4.7199588	6.2229533
276	0.84094423	4.5530009	3.5091929
301	2.0868974	5.1254888	4.5332618
201	0.12723707	0	0
58	1.8228	0	0
187	0.67537946	0	0
26	1.0500886	0	0
187	2.0470881	0	0
196	0.67839819	0	0
75	0.54928797	0	0
413	1.6465502	4.9829478	12.398649
380	0.069208525	4.8900523	9.9223137
227	1.3018577	4.3526483	0.55111313
46	0.36338639	0	0
446	1.9096996	5.0002446	15.103205
265	1.3012457	4.5105925	2.9095411
235	0.6865254	4.3877511	1.1353173
294	1.8503326	4.5821834	4.5260663
225	0.96945691	4.343194	0.38798666
124	0.96455365	0	0
220	0.63741136	0	0
271	0.065540448	4.5326433	3.2372541
89	1.8966074	0	0
358	0.9391346	4.827486	8.3895617
249	1.3412374	4.4449649	2.00914
386	1.0443113	4.9087186	10.357468
289	0.10532884	4.6006608	4.2184005
349	1.4836595	4.7977853	7.7922091
231	1.9371772	0	0
181	2.0573304	0	0
33	1.531414	0	0
107	0.2377463	0	0
111	1.648622	0	0
209	0.38518924	0	0
54	1.5471975	0	0
356	1.3267895	4.8206353	8.2553864
367	0.26037219	4.8544903	9.0044127
485	1.8336687	5.1466427	18.32416
173	0.89445072	0	0
429	1.5676032	5.0252843	13.662243
410	1.2020136	4.9759288	12.164812
481	1.7881541	5.1453199	17.975731
363	1.0910149	4.8427773	8.7290926
331	0.38669866	4.741025	6.6494083
238	0.86462224	4.4000535	1.3344054
491	1.5544709	5.1786251	18.819214
403	1.6513666	4.9541392	11.627739
21	0.28216124	0	0
272	0.14143042	4.5366588	3.2917933
102	1.690137	0	0
393	1.4228554	4.9272161	10.8741
439	1.0966886	5.0495877	14.470093
218	0.054522078	0	0
196	0.64419812	0	0
379	1.1465241	4.8880143	9.8503895
30	1.0866443	0	0
386	1.3857203	4.9097753	10.357344
482	1.2621217	5.1580701	18.053865
150	1.1221813	0	0
195	1.7459015	0	0
224	1.821211	0	0
302	0.035452057	4.6467066	4.9419394
489	0.70693195	5.1716986	18.649734
128	1.0051343	0	0
301	0.79846299	4.6412497	4.8855848
194	1.656123	0	0
316	1.2363189	4.6921124	5.7473016
204	1.2423632	0	0
209	1.5171686	0	0
202	0.94798064	0	0
334	2.0485129	4.6429973	6.9401488
35	1.2016917	0	0
498	1.7051347	5.1919479	19.418098
223	1.7072996	4.3318453	0.19133282
289	0.84488523	4.5999255	4.2185073
90	1.0072402	0	0
24	0.18539655	0	0
70	0.48825166	0	0
151	1.4134508	0	0
488	0.61336493	5.1709633	18.564543
131	1.1841705	0	0
66	0.52458483	0	0
270	0.12270752	4.5287452	3.1829572
29	1.1739737	0	0
464	0.49956402	5.1130486	16.536736
69	1.4033822	0	0
87	0.16855234	0	0
456	0.96644109	5.0925927	15.868713
23	1.9578806	0	0
441	1.892808	5.0024881	14.678859
99	0.35394755	0	0
403	1.8358172	4.9331636	11.645755
153	1.1537063	0	0
26	1.8093611	0	0
141	0.70555413	0	0
455	1.4171232	5.0897083	15.786266
175	1.1864128	0	0
149	1.0065134	0	0
153	0.74282014	0	0
52	0.66386831	0	0
28	1.0513123	0	0
179	0.79990995	0	0
399	0.051147163	4.9457045	11.324088
50	1.2360904	0	0
165	1.317681	0	0
69	1.3957978	0	0
238	1.8783484	4.3255301	1.3611426
399	0.19858585	4.9441404	11.32401
209	0.65815139	0	0
395	0.041177783	4.9319139	11.023054
392	0.66304457	4.9263587	10.79965
269	1.8286206	4.4985867	3.1505275
432	1.9954088	4.7479959	14.164127
122	1.9100511	0	0
488	0.49086154	5.1697903	18.564241
331	1.3867662	4.7429881	6.6493688
432	1.9569806	4.8807912	14.040371
320	0.18845929	4.7068362	5.9837785
314	0.87909198	4.6874809	5.6303349
